sample_id,aep_mw,mean_wind_speed,std_wind_speed,min_wind_speed,max_wind_speed,mean_pairwise_distance,min_pairwise_distance,spacing_violation_sum,wake_exposure,centroid_x,centroid_y,spread_x,spread_y,layout_x,layout_y
50,292.6618050451505,7.167301752060339,0.18976503253196184,6.757459271275081,7.452590113293439,10.349808795429977,0.22698731765228408,0.3460253646954319,0.20225459769956589,9.852811525045643,10.50547500408678,5.372406584715849,5.788953781866454,"16.531747,11.866864,4.937918,14.874192,1.756101,15.444450,11.785307,2.277286,1.657390,14.976593,5.891848,17.723749,15.199529,13.932094,5.607544,14.145459,18.891250,1.896547,6.551067,4.735898,7.882083,14.807880,9.488973,11.403295,6.312833,2.883179,5.375964,17.136057,12.031953,7.579295","15.751735,1.358835,5.117199,4.645247,19.629633,14.088996,12.336873,0.178902,3.736710,12.689139,7.613631,18.417723,15.252129,8.956100,14.950377,19.432022,9.225860,12.827714,18.306306,5.013705,17.669309,2.015287,12.945212,15.611509,12.273787,9.911411,12.328166,3.089008,4.356923,5.434803"
51,295.01564370213356,7.179158659695655,0.1421547198370206,6.840636588758378,7.4880256599476365,10.267495486858543,1.0159742114069938,0.0,0.16435478478580076,10.566625697905987,10.458220684693107,5.236080359682265,5.842170930910994,"11.939942,8.847317,4.930401,17.594937,7.498609,8.929269,8.208469,3.689748,14.595480,8.977412,0.402541,19.206032,16.264750,14.435418,17.322783,18.071056,6.775796,12.201420,12.158747,5.383225,4.483533,2.339920,13.160794,15.573433,15.177307,6.354903,4.152355,9.079705,10.928779,18.314689","17.436491,18.254597,16.949206,19.217291,9.315520,1.021874,1.737871,7.823079,5.192512,3.451621,18.991563,3.957125,19.114085,15.175043,12.796362,13.492216,6.656451,12.905112,3.783972,18.684076,6.067580,5.142900,14.189470,13.103943,9.033771,12.627733,3.244343,13.438834,5.448916,5.493066"
52,285.4392304367617,7.115927296876133,0.22785256959643302,6.497321946215809,7.474696354314251,11.859701212863921,0.8831966633030881,0.0,0.15791782941054172,9.645081626013646,9.224010596290915,6.085110224660871,6.677479330375092,"3.297650,6.674362,6.652021,9.090912,3.857923,3.909270,10.828093,2.636928,13.747717,18.807911,8.547625,17.957929,2.030601,0.932279,14.391959,15.178668,16.806276,1.207263,15.493836,7.550528,6.098219,3.512795,19.840953,1.343086,16.487839,12.767570,14.663996,14.200468,17.111340,3.726435","0.096360,11.954805,7.100555,2.535941,3.772993,6.661906,1.473430,1.209158,18.253961,6.272119,19.567457,19.213041,2.908614,14.264098,11.999969,13.782438,1.988429,3.821032,1.600511,12.066023,19.653967,13.412173,14.181509,19.614167,13.531749,0.877202,17.281391,7.315217,0.166574,10.143526"
53,280.39619231535215,7.121776819837905,0.2113136892951459,6.507891525981814,7.398389540724504,10.816610128706891,0.7145009034923038,0.0,0.37047488069427453,8.76545235648259,8.797680612912753,6.503046154863883,5.198576362198131,"18.670378,5.185441,9.831621,3.527733,1.224623,1.678012,14.503896,17.223237,2.923049,5.800240,3.949385,0.612819,11.060078,13.966456,12.933889,7.778982,11.091403,1.946930,3.141386,18.566805,15.188314,18.387144,18.266937,12.963950,18.496255,8.347409,0.151746,1.321411,2.252229,1.971813","7.057775,13.993213,15.766472,11.789831,2.985294,14.918368,7.119270,0.337788,5.646878,6.639115,5.521031,16.187504,15.156940,13.879752,2.837861,16.107425,13.515171,3.945580,12.938184,9.672871,8.796705,2.304524,10.363157,2.062647,3.338787,2.709719,19.009508,5.731715,7.127254,6.470079"
54,292.36299241547596,7.172760444214663,0.13723148822295458,6.934727699643833,7.42716211039105,10.26519888754971,0.1525854420605002,0.5105726480253869,0.19846100165996272,9.292260921080599,9.803302131790105,5.9991085029815645,5.081345309972154,"17.901289,11.249244,18.316132,6.030510,2.358320,11.115374,6.935454,15.989832,17.527760,9.455858,19.351763,11.051778,5.455061,9.781274,0.820236,16.031383,2.092471,6.205570,11.295880,0.932626,1.653647,13.890949,1.504058,9.545324,6.799721,4.605095,3.825373,15.226080,18.958597,2.861166","19.120075,11.880088,12.810542,14.164939,14.049719,16.345052,9.672018,10.661834,6.504728,2.168311,13.266461,0.746822,5.548599,1.949521,3.864027,12.752421,12.548976,8.433729,1.869012,8.678139,7.078458,14.373910,11.567888,9.832665,9.741725,19.251330,15.084877,9.940074,9.587777,0.605345"
55,287.3850594771963,7.138797745216079,0.17648183627761813,6.6691519774993715,7.619535832182306,10.649962173429758,0.20701148422726695,0.38597703154546614,0.20808730305145015,9.377046156096393,8.896303888466637,6.414323316514517,5.101397790862246,"18.779384,6.412412,5.157831,19.908273,14.338803,1.019697,1.307808,0.585951,11.976439,1.499840,18.598425,18.668226,10.913713,12.314116,5.871185,1.349215,14.711215,2.099434,1.777464,6.254666,0.327319,8.691267,14.120389,15.978763,12.069457,16.881984,8.145004,16.919638,10.128430,4.505037","18.811850,5.535422,0.599837,4.894653,7.355081,7.050778,10.489403,17.601237,5.879990,10.412089,6.828357,16.383977,3.206814,2.133644,10.059426,13.410250,15.863220,11.778157,15.433179,7.871368,0.732095,2.383410,0.848256,6.606242,9.910548,7.149339,11.202294,9.615286,13.530385,13.312529"
56,282.11732340422003,7.093020782428291,0.20530927143626065,6.597627476712038,7.455984972204329,10.84332825230314,0.9402887740634233,0.0,0.1260656041055577,10.227197255186717,9.75845748278763,5.499814192476708,6.332073268001395,"6.390393,6.948895,11.689333,11.913220,6.323646,6.633507,13.849853,12.924631,2.759408,8.830271,17.791289,0.800305,17.046453,3.317455,10.143813,8.498835,0.280966,18.241475,9.105717,19.012683,5.768999,17.266911,18.380209,11.127555,4.101127,13.675309,10.971725,18.819469,8.795158,5.407311","2.823614,13.940890,19.406335,0.642340,14.770436,18.470298,1.563666,2.265774,13.808429,12.935593,1.445536,16.634947,10.464729,18.078796,17.499339,16.200154,10.315434,5.073939,10.118554,2.080098,13.151508,2.738108,10.221672,1.158938,6.022328,4.684476,12.381426,15.689848,1.216891,16.949628"
57,283.7184501539578,7.115510803722115,0.23473713744545013,6.478371002148064,7.509240091502449,10.653921042085344,0.11018855122951608,0.5796228975409679,0.18525987838604233,9.709611345447117,11.359652907152727,5.713383905912056,5.923797204637924,"17.157631,6.870618,13.154641,8.067843,3.139147,10.568662,1.793376,17.508888,18.417909,16.380805,11.240558,11.142756,19.614610,4.998370,1.586816,11.228908,6.603106,6.475201,0.220573,11.909390,5.318429,3.807114,0.882170,7.308934,17.518742,6.759549,13.552832,15.089892,6.589520,16.381352","13.806892,11.175366,0.099690,0.776201,19.738778,15.600513,18.681295,17.981696,0.485589,15.790250,9.030732,15.744835,0.213241,5.797874,14.986264,15.813532,12.375138,6.056923,6.237594,19.260597,8.793970,8.950971,11.038282,8.204526,11.045004,8.657535,16.482024,18.115572,18.573068,11.275637"
58,274.69006544714256,7.12442951598443,0.18945040602099641,6.703742701793878,7.459725011226295,9.90045738159857,0.2601372355419879,0.2797255289160242,0.3864742627570851,11.344530200085634,10.181381794805095,4.723978074998777,6.016539311861933,"8.852227,14.071963,16.712340,11.249568,13.967623,14.954630,13.499653,14.883290,4.219523,9.967751,11.751248,0.129162,17.062296,12.182886,2.642065,16.276524,14.306410,15.124663,7.858122,17.027378,8.294307,11.398902,0.092743,12.874283,14.328608,11.331450,9.931727,16.149140,13.598435,5.596989","19.108015,14.112181,19.680708,19.349825,18.311169,15.066571,12.171079,3.495866,10.860092,15.265070,10.413806,17.305864,2.255573,7.637857,10.118334,8.657334,2.234357,3.126001,16.698327,9.690184,1.046653,0.407187,9.473752,3.341274,14.069699,15.859217,4.609407,11.828791,3.144182,6.103080"
59,272.08899838142935,7.147924560925479,0.1993130101868368,6.533058288963982,7.492376887086891,9.945577852618657,0.5038956748641916,0.0,0.5306971150404189,12.181809275849794,11.199271555510819,5.077250953709656,5.749639844789454,"17.713703,10.874906,17.656032,4.548916,6.627683,9.423690,9.604789,19.873336,2.350595,16.982986,17.215452,11.055461,6.905697,10.381446,5.882559,15.934292,9.965859,18.448709,12.434196,10.284096,14.187616,10.078030,18.025406,3.739408,19.391238,16.193861,17.156950,9.660891,16.690079,6.166398","15.197052,2.866531,6.171910,8.923336,6.474823,7.758420,16.350878,5.172450,14.866378,1.542447,15.272264,15.793741,8.049704,14.413960,18.236346,15.966145,7.826459,9.686796,15.542454,5.885077,16.029034,6.588931,16.070853,1.802121,0.960842,19.873881,17.330029,17.595694,18.953394,8.776196"
60,301.99722901876993,7.197408836833345,0.22464785829558537,6.81568562679811,7.603530747515393,10.120593601238363,0.3698170331323946,0.06036593373521082,0.14804230503075036,9.532481861830236,8.01589258314077,5.363952344436016,5.67600590382049,"5.770817,2.659696,10.023989,4.445759,18.641329,0.159423,2.921023,4.970081,4.027301,4.559444,13.095984,6.577840,12.282084,17.742717,12.034726,13.859531,7.331585,3.249211,6.440388,19.211368,12.416738,5.585821,9.026159,16.656579,13.341920,11.203352,17.641631,13.421201,12.831758,3.845000","2.190751,19.228420,11.961350,8.327159,11.766173,1.306349,16.391005,4.378247,16.042193,10.682068,5.567189,0.679365,16.266134,3.580969,1.107813,15.076614,7.024858,7.804387,4.981821,17.126101,5.979018,4.250221,6.215515,4.110488,6.382280,1.725455,3.225236,8.354329,17.528622,1.216648"
61,290.65583570047147,7.156350492820655,0.1957582301500821,6.629365916351141,7.473350680338413,10.112570011649598,0.9128540470884429,0.0,0.21873496245132162,9.041587456957721,10.67753849154136,5.0951936293374285,5.9066640928436005,"4.299466,18.101578,17.737891,13.560305,4.850995,8.409042,4.270625,2.631196,7.619168,11.504301,7.221064,12.198759,5.957694,6.941674,15.766964,17.505764,6.469156,11.418873,5.598740,1.138159,14.719086,3.472709,8.526136,9.742983,3.739916,1.955978,6.984578,18.973352,12.284290,7.647179","0.851991,11.989422,1.910392,10.844074,14.998698,8.483933,6.020324,1.020103,0.571593,8.611727,17.605570,4.922206,11.469261,13.656627,1.286865,3.117511,6.652532,13.374649,8.790457,14.646430,17.293142,15.126106,19.766185,15.046524,16.987235,16.594149,14.568473,15.987748,18.624115,9.508114"
62,275.3603620671122,7.148301101714164,0.16612054825527162,6.624226381938827,7.434943584958752,10.428402984683752,0.22468651624075672,0.3506269675184866,0.51789414485899,11.519677890552869,10.706551780697442,5.502289286897427,5.842942241986457,"12.743615,10.296404,16.964574,8.638175,16.343379,15.939195,19.163820,5.018587,14.158851,15.097283,18.655765,18.072944,11.458753,11.570399,3.399058,19.423260,5.139546,14.458767,15.868573,8.833716,4.270083,3.828974,17.072881,10.213409,1.868318,14.305666,5.043394,17.467672,6.221904,4.053373","1.763592,10.228778,9.022634,14.986033,9.297715,6.901309,5.271234,5.598431,18.488502,3.355159,19.685420,6.566082,1.833662,5.014017,1.238941,15.754191,10.249050,6.765815,13.215064,12.592027,18.727062,19.151409,13.584766,16.305468,15.801714,9.827462,14.056452,1.632659,15.119138,19.162767"
63,286.91704784069134,7.153267996762315,0.1813095434725038,6.77982732417932,7.484559764098375,10.007800898988863,0.7291822030394828,0.0,0.24031154263205246,9.102389567232422,9.532547826164455,6.1188109044201076,4.634755139557045,"1.765899,16.668537,18.590324,4.567588,10.492254,18.488707,19.130884,2.617187,7.004244,13.931190,4.475721,6.523449,0.542095,3.125870,11.236617,13.037307,12.954411,15.522672,8.319183,5.506056,0.389121,4.179536,6.277774,3.615624,0.479666,3.203761,13.295415,12.570975,18.643963,15.915659","11.344281,2.809118,11.271185,1.302046,8.628756,7.822731,8.567826,5.631746,13.686876,16.764338,15.327377,12.534602,10.760761,0.696710,14.423011,10.892462,5.451502,6.584386,18.642439,12.467347,9.522103,12.399087,8.288648,9.408416,5.839736,8.806689,13.682150,0.872448,15.853344,5.694314"
64,282.64750894223005,7.142323579522108,0.17635178427678644,6.5811858008827775,7.449346558992182,10.25219669472566,0.35987808740965754,0.08024382518068496,0.3920389498835901,10.015242790819768,9.920157873276493,4.5683305304715915,6.557775226832204,"13.621986,12.831670,13.028140,12.145278,19.108580,10.165548,14.609211,14.076115,4.767549,5.700788,8.492499,5.589527,7.356183,7.836659,12.060673,4.442618,16.037151,8.760721,14.091883,1.695819,9.404113,0.639876,13.490054,6.899208,18.913176,6.510624,11.265909,5.186570,12.383035,9.346120","7.433265,4.121197,2.292583,2.458402,19.900954,8.260245,0.118285,18.986107,0.476402,8.384749,14.314755,18.225649,14.223664,9.278335,19.412930,0.860097,19.659941,16.931928,18.509972,5.134685,2.906368,13.240175,10.314651,10.459652,18.424445,12.382405,6.251506,8.017320,2.728557,3.895511"
65,292.0708205139075,7.160182570751988,0.16609621111406025,6.683513238586807,7.530645550782671,9.959321997799696,0.7561251748653396,0.0,0.17131707935830173,11.270308220420542,9.167008884036147,4.692581866829511,6.029847396327164,"2.924065,16.156180,14.064690,10.602045,7.507458,13.342927,16.208042,17.563667,10.932802,16.346521,10.224310,9.494677,17.250168,7.745659,7.934908,6.129441,10.371042,10.889825,13.183549,8.621166,4.401892,17.278147,6.944657,18.391197,4.193890,11.191540,10.726443,16.520373,2.834812,18.133154","10.623535,11.708410,10.201699,0.794734,9.942279,5.308825,6.878933,12.958176,9.954311,1.929449,1.529139,3.763449,3.867161,12.148687,3.607839,17.573313,4.241652,1.888048,17.454801,5.939299,8.520385,19.107083,18.816285,14.263951,1.447749,11.851868,19.703306,18.866818,2.183089,7.935991"
66,285.28967450868106,7.1729828241204086,0.1923061066079756,6.630809938631836,7.466049545368145,9.430792253090754,0.21544173022243135,0.36911653955513735,0.4273062566022679,7.340038593417584,7.6669034635758875,5.39974788013734,5.224887305702977,"6.340249,2.653806,13.864798,5.513152,6.922138,1.872720,9.959676,3.218050,8.652674,2.923910,19.004382,2.956453,10.434241,3.988080,1.595018,4.093803,1.166718,2.845644,9.870726,13.012020,1.812822,8.829809,11.611941,4.727037,7.462036,1.505204,4.447401,9.340378,19.730373,19.845899","19.515694,8.474034,1.680699,6.499697,4.796253,0.360271,1.969435,9.071328,6.818903,3.658218,14.287423,7.165173,16.981058,4.860987,10.761727,3.733322,9.906764,3.104936,3.285720,12.226512,5.313515,3.499766,18.526602,0.933184,11.292539,10.957555,5.052080,9.062991,1.820718,14.390000"
67,284.5777574882639,7.143564379846343,0.14744917567583854,6.8517315161778205,7.488160367012236,9.774422151018898,0.7481473876775495,0.0,0.24221578194233256,10.39186380589591,10.679767179653963,5.061977870849482,5.4576521142275976,"4.478471,3.916766,6.327189,17.983019,15.881898,18.866343,13.014933,13.232363,9.603815,18.038897,10.215803,7.124392,12.785040,10.915408,2.540553,7.871672,6.296376,16.881182,7.596236,16.379656,8.857010,15.029451,2.763993,18.425060,9.614308,5.234397,4.871154,5.339133,7.355808,14.315588","18.920124,13.353703,10.935779,8.980181,16.511378,16.937199,5.893867,18.995858,7.919089,15.953549,19.261706,14.040577,3.285166,11.708957,2.436538,15.736578,5.661293,13.873062,18.136179,3.671235,7.874300,12.918837,8.406026,3.548408,0.656781,8.146907,12.960307,11.467847,3.179826,9.021758"
68,300.62185236816043,7.227401359227601,0.15144946565955172,6.906100478714565,7.51727919887077,9.200575796871187,0.21253703975587337,0.3749259204882533,0.26048666854061964,10.320826684244132,12.167541474110596,5.26320106020493,4.856079011000239,"7.410306,5.520176,14.548741,6.223496,10.796416,18.396755,10.779235,12.321735,1.533200,3.614181,2.082872,15.253889,16.664674,3.779273,4.430352,6.492433,11.806980,12.416436,13.705199,18.039024,5.933596,13.149778,11.184901,6.147811,18.083117,1.974391,14.206100,14.521014,18.240078,10.368639","6.460987,16.502375,15.372876,10.006262,15.314290,5.394652,11.775806,17.245240,6.388813,9.673632,18.948730,15.916523,17.678854,7.723302,19.850664,3.106902,10.372408,9.588784,15.920895,18.106977,14.585805,12.516034,8.560195,10.204866,10.184518,0.484111,10.060429,17.062461,14.151996,15.866859"
69,278.82969462129387,7.138091198609836,0.16974988583959624,6.675772089499145,7.461026046079946,9.829361706871513,0.3629312478800476,0.07413750423990484,0.41459906040629035,7.969503942305456,10.852534254411163,4.479633520841981,6.200368318301155,"7.827222,10.574829,0.744314,7.678679,9.492414,5.143345,0.699821,13.777697,8.712141,8.327055,5.039737,10.750555,8.770451,9.483852,11.604488,0.205481,18.088687,1.490374,9.026347,4.194278,10.471842,5.639765,17.142529,7.943779,12.752910,5.017774,0.465018,8.098426,10.723892,9.197415","19.166365,14.103689,19.834089,5.933992,15.734817,11.102280,12.217325,19.639327,13.055106,17.912527,14.478885,2.607341,13.956566,9.688821,18.308952,16.087595,2.146032,2.736886,1.461082,9.865978,1.682512,14.437778,11.038794,16.663959,5.631148,10.379753,2.410797,17.630662,3.552098,2.110867"
70,290.19456061367333,7.15147363295481,0.2635262606503967,6.5647414551236345,7.514238620819072,10.671219290841549,0.44926855449575814,0.0,0.30213625062041266,8.20155725483527,9.670764646200446,5.469079053323445,6.162823234422387,"4.148204,16.075633,2.179360,12.270241,14.884237,14.981450,3.850808,1.302620,8.984319,4.097309,13.953533,7.156785,8.995182,2.331541,11.340198,3.760800,13.551076,1.491989,19.441749,13.661015,3.685515,0.359638,6.715744,3.111815,4.413281,17.395365,12.047580,3.580920,11.124123,5.154688","19.447825,0.729903,14.609197,15.416261,1.412509,3.489888,7.704644,17.304192,10.734079,13.081288,15.614975,16.509956,9.529485,10.174456,14.325236,5.304712,17.033076,0.492411,3.964109,15.955967,6.830723,3.052683,3.785214,10.610207,16.868242,1.481710,0.684741,9.308936,19.050758,5.615554"
71,274.5854621674058,7.1454015565663695,0.2343242610878075,6.482954832973396,7.495838429242747,10.874326475813483,0.031086145960942856,1.2071497573657837,1.059407359716473,11.63321167418621,10.271919122385162,6.03796707334986,5.781462380172818,"19.109943,17.691595,5.697400,16.288250,13.687607,10.234556,8.470656,16.259575,15.814696,15.097617,19.885398,9.573687,16.089352,17.191571,4.278195,0.914598,8.110208,17.077656,5.815809,13.968201,0.225787,7.130430,12.291851,2.654383,17.868681,3.180476,18.130304,4.373164,19.806489,12.078214","1.753403,1.375100,1.566446,11.783472,16.142051,8.074781,8.905541,11.771468,10.655526,13.731145,9.440229,14.242996,19.866645,7.029909,0.322355,2.572401,11.061721,6.910074,18.729255,12.528530,10.403847,15.913104,5.210423,16.343613,0.140732,12.374399,18.625582,15.711141,17.016102,7.955581"
72,286.07694018172054,7.140757183047169,0.2070047978922243,6.541353737772958,7.520116234340767,11.442879627229019,0.9634144293073523,0.0,0.22205190212523687,9.970454958906819,9.105634850245114,6.562451365928173,5.7858031664535625,"16.432901,11.008500,12.351838,1.248880,4.078786,11.011134,1.246613,14.790305,16.746731,18.339989,2.099086,18.724050,1.421581,9.485275,16.750580,1.474973,0.441704,0.574963,10.223602,16.182079,2.608145,2.552267,11.359970,4.728425,14.567441,18.920766,15.278103,17.483159,10.388587,16.593215","3.708799,1.436022,13.094110,1.110738,17.786831,13.800434,18.971662,6.307511,9.725381,14.795137,4.896735,10.830281,13.163831,19.499564,14.854913,2.423716,9.510616,11.761212,2.989003,8.650207,5.714675,2.437538,10.238912,3.366160,11.796262,3.446787,14.436123,3.953594,17.862296,0.599994"
73,278.85974188029996,7.127618578265285,0.19930885440755539,6.581323071210585,7.3918437732710025,9.425777100565714,0.7483708730921684,0.0,0.3660837650593959,10.062352678626771,7.699022602522814,5.207433295425469,5.093167519341636,"10.436428,6.430879,4.545518,9.436599,16.785668,18.239100,6.096453,3.140193,14.367586,11.626855,4.068160,15.164268,10.375580,13.043361,7.209286,8.791696,3.657987,15.089275,3.195105,15.521523,15.912476,14.892563,0.465348,5.498963,9.371821,11.895600,18.317366,7.532022,17.440463,3.322437","7.446205,1.117275,14.810988,3.068951,5.179277,15.460628,10.688780,0.357219,0.124346,10.211507,6.130317,3.657379,12.253704,4.612180,11.829390,7.604636,3.785045,2.819998,4.779314,0.671869,6.193239,17.974781,16.574225,7.460555,11.504539,11.336433,16.522153,4.767996,5.960328,6.067423"
74,277.83761087417605,7.133417721661762,0.2041801004476574,6.533384439965756,7.525399285800271,10.549373898748295,0.3898465896107647,0.02030682077847068,0.33612852221231415,9.512720503153796,10.849490129693438,5.9988140959902845,5.416844741371145,"0.890861,6.323407,17.497809,18.173835,2.255165,9.167881,7.645962,9.788886,11.085635,0.481934,16.790086,19.397495,13.043551,13.183372,10.555120,6.711984,3.035720,11.667817,0.971637,16.438131,8.430888,8.308724,6.571070,19.311981,3.550352,3.081947,3.364145,13.145185,19.759203,4.751827","18.047449,5.607753,12.934334,0.883499,9.913775,13.066668,10.720584,4.798654,16.517379,19.327508,9.190451,12.696638,15.761799,4.871143,17.230696,5.639186,15.472483,2.304049,5.801592,10.667019,10.494454,16.952555,19.843165,2.207063,5.464341,7.174748,9.581741,9.879169,17.066910,15.367897"
75,286.2034258185138,7.163537976474121,0.200151281095878,6.542017050964434,7.44979288087807,9.982931685572494,0.2574060153517254,0.40294343512063746,0.4913049480308352,9.08666420606087,9.298389977906677,4.8442589909834295,5.958340994846339,"0.454015,9.107632,12.342585,9.214248,2.672002,7.965886,8.247249,3.804284,15.085133,6.456589,11.765508,10.312087,17.488153,2.500776,2.346978,6.038342,8.635305,6.003078,15.221632,4.946074,1.761931,8.289788,15.423845,16.955149,14.629562,11.148472,14.447963,13.598768,4.729834,11.007056","15.368889,6.371674,13.054827,9.632572,10.062672,1.866692,13.297749,17.255231,2.885997,7.343536,1.045562,0.667897,19.714825,9.870475,7.133497,5.533561,19.523451,5.084656,14.478055,5.709761,1.478512,13.636208,0.112356,13.486850,5.047472,14.882708,15.351843,14.446288,0.565751,14.042135"
76,291.30734758239754,7.161895351490854,0.15046796025188586,6.876221149765174,7.511557257884689,10.360291566224799,0.49163971192419653,0.0,0.2573891649176576,11.296807168969197,10.082082473125244,5.904982549906391,5.368121525186868,"19.724489,4.893687,5.520893,16.220367,3.262273,13.185980,15.059723,0.817268,11.066640,11.505405,6.100307,17.466678,3.308954,7.305623,16.917587,3.862352,16.376063,1.648732,9.786305,1.574560,13.529607,15.765534,16.941194,19.548243,13.412792,15.338188,10.114244,18.188700,12.852166,17.609660","4.751368,9.935278,14.559607,4.102000,4.272981,19.484368,8.702670,3.687219,6.656243,7.963943,12.442012,18.392611,19.653947,13.009703,13.966460,6.465091,17.086027,4.401119,2.190592,19.389399,17.224511,6.104319,13.475387,9.345644,6.490864,5.769600,2.778785,10.978471,8.940478,10.241779"
77,286.709333092026,7.163945587341939,0.21612082127187957,6.692546717526677,7.51983396628002,10.763798139663681,0.45435794049347694,0.0,0.38002688482456776,8.28045320192471,8.750427067953664,5.656724926932824,6.093664664687762,"4.352686,18.702036,12.749649,17.928077,2.247940,12.437363,16.933322,6.645468,3.951640,5.338023,5.495005,8.952427,6.547118,5.462078,12.946484,1.132162,6.832817,13.764679,3.568859,4.463209,4.061226,0.098374,9.479552,0.852942,5.495126,19.816900,18.300981,4.347104,6.230448,9.279899","16.833165,16.004495,2.584630,2.549065,8.347968,17.342693,17.580566,2.210138,11.474058,3.168596,13.692806,18.262036,9.102623,1.728362,11.572403,8.184971,16.168231,6.832434,17.437960,5.510216,3.205150,6.160571,0.772729,5.659920,13.176734,2.902894,2.289481,2.706524,1.618625,17.432767"
78,289.39741994287044,7.169250415509605,0.1260531409149462,6.88221943032735,7.438275069876629,9.587218476297815,0.6890538431751185,0.0,0.2569740207355339,10.197579331074962,9.489120607876124,5.308677631599757,5.033309208148791,"18.811244,1.003773,15.159824,14.705091,19.858683,6.981754,5.744498,9.069149,17.074452,14.535298,9.437016,4.932127,14.503992,17.033813,8.015032,13.344735,8.020207,9.573310,10.494222,15.470400,19.473719,8.896225,6.871530,7.492046,2.736359,5.971265,1.795117,8.569422,3.400368,6.952710","15.824583,4.959205,12.219989,17.959439,11.327875,3.924845,6.920161,11.792925,10.131165,3.028618,8.944439,10.854443,5.383881,12.230919,1.471976,6.758284,16.036852,5.224210,12.086709,8.214990,6.358569,18.256053,6.890312,4.775650,18.120538,14.879536,13.606906,1.062773,2.683106,12.744665"
79,286.9260185954795,7.1693300683854115,0.19624699566067116,6.5419823906210155,7.529544735423704,10.760794552263201,0.46599376828474215,0.0,0.3112895738617982,9.596584883943821,9.373099484995794,5.4686244034500175,6.186813299748347,"4.235147,4.556658,15.538108,5.752751,1.500292,0.802810,8.872651,12.323831,17.318683,2.278359,3.981989,10.591244,7.303910,9.653543,18.414633,10.890650,8.315993,19.710488,1.373879,18.573131,10.032971,10.074526,18.371772,10.145308,8.777997,5.486174,13.150925,11.381759,4.332613,14.154752","12.858683,7.963104,0.167314,8.940170,0.200193,1.567970,8.623300,1.705291,5.549202,13.084949,6.202928,19.873348,18.259432,11.692549,19.264231,17.301463,6.406947,14.951990,2.794743,13.661500,9.823063,0.413827,5.520720,19.034783,6.346097,3.680056,3.800624,9.587591,16.798161,15.118755"
80,288.3188731664152,7.1500561732811,0.19936042849184502,6.564737413632722,7.524959108163869,9.431433794079751,0.26431404166156514,0.2713719166768698,0.32267723740378945,10.064981444423175,8.37524663199411,4.523022485338021,5.6320943626264395,"8.747144,4.221141,0.993928,9.258586,16.245143,14.556891,8.186639,11.878901,8.735131,11.567680,10.347304,13.590377,10.152943,18.741722,8.572079,0.395779,4.769651,10.012040,10.804946,11.039314,14.256714,5.529019,13.271689,14.048000,8.239810,8.059035,3.629868,8.293510,15.690435,18.114024","11.857286,6.019508,13.616628,14.764501,6.671102,16.478710,1.542125,0.293354,2.519740,3.175206,17.517952,8.511637,5.534645,8.592850,7.913643,6.060999,2.815928,13.093363,2.790231,15.464421,4.081490,14.590407,16.062828,2.566468,1.801036,18.919524,9.266849,12.583872,0.541487,5.609610"
81,299.45762997925755,7.206061552677671,0.15912332921221228,6.887293137337997,7.518192169324958,9.176142909435145,0.8075760926506138,0.0,0.18709259021319266,10.06789119513258,10.413111755641328,4.740472579508031,5.145388964242447,"10.107089,17.662571,5.465358,15.459796,13.218304,2.366972,5.900563,4.799222,8.859747,12.685031,8.679048,4.931606,13.886235,11.675907,10.383188,11.079685,4.482509,13.579752,7.768011,7.291202,3.050727,11.921253,12.036862,6.831565,17.139425,16.853885,2.243637,13.869562,7.893682,19.914343","4.544469,5.645600,8.851389,5.411309,13.809148,9.621217,4.462236,10.126462,17.713549,15.801130,9.976766,5.803693,3.648947,17.507116,14.169712,11.431720,17.527983,2.494335,13.620587,4.379572,2.472256,9.317673,7.765876,18.752884,6.507754,16.247661,14.936728,13.331610,18.340745,8.173224"
82,288.6087425987432,7.202464977929599,0.1859805431879188,6.787900264350206,7.539717965249623,9.484019914504707,0.36738632157476636,0.06522735685046732,0.3760431470970185,10.590339351816874,8.50831607739007,4.93385101586897,5.495899151748605,"7.811076,3.273197,5.551120,17.534765,9.491742,6.852450,4.367663,9.701611,14.298641,5.767970,15.113096,12.574989,15.705241,5.058047,12.599598,3.130108,7.297732,14.451304,12.612301,3.807157,17.109519,1.138483,11.889079,19.598999,10.625054,15.965329,11.888391,15.616472,13.086988,13.792059","4.599773,14.797727,4.800132,19.535903,4.599298,4.775811,17.116075,4.900840,7.240311,14.258461,3.229572,3.235984,9.729351,4.914944,4.755454,0.263300,7.429720,6.394091,0.698131,12.405266,12.512839,1.484681,6.370105,17.396462,11.630195,8.253579,9.307622,4.212275,16.187729,18.213853"
